;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;city_code;product;product_type
1/Açaí/permanent;;;;;;;;;;;;;;;20.0;;;;;;;03e477d4ede00e89;Açaí;permanent
22/Açaí/permanent;;;;80.0;;;;;;;;60.0;;;;;;;;60.0;;20589298110cd872;Açaí;permanent
80/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;857b720c7c979ae1;Sorghum;temporary
58/Palm oil/permanent;40.0;;;;;;;;;;;;;;;;;;;;;68f01d67ad163f32;Palm oil;permanent
101/Cocoa/permanent;;;;;;;;;;;;;;;;;;;;;;a4d1e1ff1bc3b830;Cocoa;permanent
11/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;1096f26c5a236d0b;Palm oil;permanent
104/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;ab984377b2dc0284;Soy;temporary
128/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;d6ffd6d7dfe22d57;Soy;temporary
137/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;f3c2cc112eb0e6fe;Palm oil;permanent
27/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;2ad055c7757d499d;Sorghum;temporary
86/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;8a4ab531676691da;Sorghum;temporary
36/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;437130e27b6165ec;Palm oil;permanent
142/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;fae378a53734da72;Palm oil;permanent
108/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;b0e4b4b27117562a;Palm oil;permanent
123/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;cead2cbd1f8f0b86;Sorghum;temporary
67/Cocoa/permanent;;;;;;;;;;;;;;;;;;;;;;764cd56389d50070;Cocoa;permanent
11/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;1096f26c5a236d0b;Soy;temporary
45/Açaí/permanent;;;;;;;;;;;;;;;;;;;;;;51db62cb09adc2e8;Açaí;permanent
129/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;de1994d393ef525a;Palm oil;permanent
94/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;9bd4f108a319de42;Soy;temporary
38/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;47564ef7b8c69829;Soy;temporary
131/Açaí/permanent;;140.0;;;;;;;;;;;82.0;;;;;;;;182.0;df2cd1cbe849ebd0;Açaí;permanent
64/Cocoa/permanent;;;;;;19.0;;;;;;19.0;19.0;;;;;;;;;72b65b337fc5302a;Cocoa;permanent
139/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;f67358b81451a8d1;Palm oil;permanent
13/Cocoa/permanent;;;;;;;;;;;;;;;;;;;;;;114487007645c940;Cocoa;permanent
2/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;051e9cc7d7636816;Palm oil;permanent
9/Soy/temporary;;;;;;;;;;;;;;;;23.0;;;;;;0dcbfaab30eb40c1;Soy;temporary
14/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;11645a57d3a1d507;Soy;temporary
27/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;2ad055c7757d499d;Soy;temporary
125/Cocoa/permanent;;;;;;;;;;;;;;;;;;;;;;d0f5f5b9fcecb0d8;Cocoa;permanent
4/Açaí/permanent;;50.0;;;50.0;;;;50.0;;;;;;;;;;;;;074590cfc1c41ebf;Açaí;permanent
124/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;cf96db4cc35ea025;Soy;temporary
103/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;a7187a1b5b870cf4;Soy;temporary
18/Açaí/permanent;;;;;;;;;;;;;;;;;;;;;;18e37d24ff8517ef;Açaí;permanent
102/Cocoa/permanent;10.0;12.0;;12.0;;;;11.0;;10.0;;;;;14.0;;;;;;;a51be58f39d1d625;Cocoa;permanent
43/Corn/temporary;50.0;50.0;50.0;50.0;;50.0;;;;;;;;;;;;;;;;505ceb6546aa8435;Corn;temporary
142/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;fae378a53734da72;Soy;temporary
131/Cocoa/permanent;;59.0;;;59.0;;;;;;;30.0;59.0;;;59.0;30.0;;;;;df2cd1cbe849ebd0;Cocoa;permanent
18/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;18e37d24ff8517ef;Palm oil;permanent
30/Açaí/permanent;20.0;;;;;;;;;;8.0;;;;;;;;;;3.0;3a5d0e5eb1691b38;Açaí;permanent
138/Cocoa/permanent;;;;;;;;;;;;;;;;;;;;;;f4612b8b5a8223b5;Cocoa;permanent
105/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;abcadd700f8948e3;Sorghum;temporary
119/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;c129d0cd5f1afd51;Soy;temporary
18/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;18e37d24ff8517ef;Sorghum;temporary
135/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;f1fd357c5adaa8dc;Soy;temporary
105/Palm oil/permanent;;35.0;;;35.0;;35.0;;;;35.0;;;;35.0;35.0;;35.0;;35.0;35.0;abcadd700f8948e3;Palm oil;permanent
141/Cocoa/permanent;;;;;;;;;;;;;;;;;;;;;;fa005e1ffef6032a;Cocoa;permanent
137/Açaí/permanent;;;;;;;;;;;;;;;;;;;;;;f3c2cc112eb0e6fe;Açaí;permanent
134/Palm oil/permanent;;;;;;;;;;;;;;;;205.0;100.0;;;;;ec84c1e86735dc9b;Palm oil;permanent
143/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;fda49275fbf5caf6;Palm oil;permanent
2/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;051e9cc7d7636816;Sorghum;temporary
42/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;4de42e351006a2ae;Sorghum;temporary
51/Soy/temporary;;;;;;;;;300.0;;615.0;;;;;;;;;;;5e1e131ec84f4c87;Soy;temporary
103/Rice/temporary;;5.0;;;;;;;;;;;;;;;;;;;;a7187a1b5b870cf4;Rice;temporary
4/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;074590cfc1c41ebf;Palm oil;permanent
42/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;4de42e351006a2ae;Palm oil;permanent
115/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;be4424aa54f8d2ae;Sorghum;temporary
102/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;a51be58f39d1d625;Palm oil;permanent
120/Cocoa/permanent;;;;;;;;;;;12.0;;;;;;;;;;;c45d8ddba643c0d7;Cocoa;permanent
68/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;773cbe24d8fc9fea;Sorghum;temporary
63/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;71975b563db10671;Palm oil;permanent
118/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;c118b149223ba711;Palm oil;permanent
31/Açaí/permanent;;;;;;;;;;;;;;;;;;;;;;3a8618990d23351f;Açaí;permanent
44/Açaí/permanent;;;;;;;;;;;;;;;;;;;;;;50a2afbdc678a65f;Açaí;permanent
114/Soy/temporary;;;;;;;;350.0;;70.0;;70.0;70.0;480.0;180.0;;180.0;680.0;180.0;;375.0;bce36d2f8aa39d8b;Soy;temporary
127/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;d6f1f98b1745e004;Sorghum;temporary
39/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;480b0f80325080af;Palm oil;permanent
131/Rice/temporary;70.0;70.0;195.0;50.0;50.0;270.0;;;;;;;;;;;;;;;;df2cd1cbe849ebd0;Rice;temporary
74/Açaí/permanent;;;;;;;18.0;;;;18.0;;;18.0;;;;;;;;7e56bd83460aabc7;Açaí;permanent
60/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;6cce2bf873870afc;Sorghum;temporary
59/Açaí/permanent;10.0;;;;;;;;;;;;;;;15.0;;;;;;6a7b8c3ab2bc6c38;Açaí;permanent
130/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;df19203419d2ea64;Sorghum;temporary
3/Cocoa/permanent;;;;;;;;;;;;;;;;;;;;;;062ce4c17e84291e;Cocoa;permanent
138/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;f4612b8b5a8223b5;Sorghum;temporary
56/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;64a227aa24370b17;Palm oil;permanent
68/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;773cbe24d8fc9fea;Soy;temporary
29/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;351bc0cbcce79ec9;Sorghum;temporary
65/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;746cc42bfb8f6b62;Sorghum;temporary
117/Rice/temporary;;;;;30.0;;30.0;;20.0;;20.0;;;;;20.0;;;;40.0;;c0019c9a4b4819f2;Rice;temporary
0/Cocoa/permanent;;;;;;;;;;;;;;;;;;;;;;0307883b5d063703;Cocoa;permanent
101/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;a4d1e1ff1bc3b830;Sorghum;temporary
41/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;4c4428f2e4550a5a;Palm oil;permanent
38/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;47564ef7b8c69829;Palm oil;permanent
130/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;df19203419d2ea64;Soy;temporary
60/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;6cce2bf873870afc;Soy;temporary
59/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;6a7b8c3ab2bc6c38;Soy;temporary
76/Cocoa/permanent;;;;;;;;;;;;;;;;;;;;;;807c5037e6993f2c;Cocoa;permanent
136/Açaí/permanent;;;;;20.0;;;20.0;;;20.0;;;;;;;;;;;f39d21744916469c;Açaí;permanent
45/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;51db62cb09adc2e8;Sorghum;temporary
45/Cocoa/permanent;;;;;;;;;;;;;;;;;;;;;;51db62cb09adc2e8;Cocoa;permanent
32/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;3cf541a13002d37b;Sorghum;temporary
83/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;86d92d4b0a058014;Palm oil;permanent
141/Açaí/permanent;;;;;;;;;340.0;298.0;;;348.0;;;;;;;;;fa005e1ffef6032a;Açaí;permanent
54/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;617532f74ef8ed73;Palm oil;permanent
95/Cocoa/permanent;;;;;;;;;;;;;;;;;;;;;;9ce50fa197613de1;Cocoa;permanent
4/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;074590cfc1c41ebf;Sorghum;temporary
32/Açaí/permanent;;;;30.0;;;;;;;;;;30.0;;30.0;;;;;;3cf541a13002d37b;Açaí;permanent
46/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;5214b514b5b440be;Palm oil;permanent
137/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;f3c2cc112eb0e6fe;Soy;temporary
51/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;5e1e131ec84f4c87;Sorghum;temporary
7/Açaí/permanent;;;;;;;;;;;;;;;;;;;;;;07ed828db19fe8ca;Açaí;permanent
85/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;8910840651ee3971;Sorghum;temporary
73/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;7b95e27ce402e6e5;Sorghum;temporary
34/Açaí/permanent;;;;;;;;;;;;;;;;;;;;;;40abcc3eff7bcf73;Açaí;permanent
88/Açaí/permanent;;25.0;;25.0;;;;;;;22.0;;;;;;;;;;;8e0eb10270d768f8;Açaí;permanent
106/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;ad622472210b0b57;Sorghum;temporary
118/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;c118b149223ba711;Sorghum;temporary
98/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;a1b03f0e4d79b4fe;Palm oil;permanent
33/Açaí/permanent;;;;;;;250.0;;;;250.0;;350.0;;;;;;;;;3fdbc27a4bed0deb;Açaí;permanent
26/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;2a6b10e6e68be90e;Sorghum;temporary
67/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;764cd56389d50070;Sorghum;temporary
126/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;d42d0e216f57b2ae;Palm oil;permanent
133/Soy/temporary;;150.0;;;;;;;600.0;;600.0;;;;;;;;;475.0;;eac302b92f87d9ca;Soy;temporary
126/Cocoa/permanent;;;;;;;;;;;;;;;;;;;;;;d42d0e216f57b2ae;Cocoa;permanent
137/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;f3c2cc112eb0e6fe;Sorghum;temporary
9/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;0dcbfaab30eb40c1;Palm oil;permanent
100/Açaí/permanent;180.0;;120.0;;;;;;;;;;;;;;;;;;150.0;a454a6655aaaaaed;Açaí;permanent
124/Açaí/permanent;;;;;;;;;;;;;;;150.0;;;;;;;cf96db4cc35ea025;Açaí;permanent
112/Açaí/permanent;;;;;;;;;;20.0;;400.0;;100.0;;;;;;;;ba23b66825fc1c91;Açaí;permanent
49/Cocoa/permanent;;;;;;;;;;;;;;;;;;;;;;5b3728d86ce29fd2;Cocoa;permanent
103/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;a7187a1b5b870cf4;Sorghum;temporary
140/Açaí/permanent;;;;;;;;;;;;1800.0;;;;;;4300.0;;2100.0;;f8e70145d73bd728;Açaí;permanent
70/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;782568ced6ad8838;Palm oil;permanent
28/Açaí/permanent;;;;380.0;;;380.0;;;;;;100.0;;;;;;;;;351174f21316c2f0;Açaí;permanent
74/Soy/temporary;;;;;;;;;100.0;;;;;;;;;;;100.0;;7e56bd83460aabc7;Soy;temporary
136/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;f39d21744916469c;Soy;temporary
39/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;480b0f80325080af;Sorghum;temporary
47/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;56aa50429893f5ca;Sorghum;temporary
8/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;09791645137aa877;Palm oil;permanent
0/Açaí/permanent;;;;;;;;;;43.0;55.0;;;;;;61.0;;;;;0307883b5d063703;Açaí;permanent
103/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;a7187a1b5b870cf4;Palm oil;permanent
106/Açaí/permanent;;;;;1000.0;;;;;;;;;;;1000.0;;;10.0;;;ad622472210b0b57;Açaí;permanent
110/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;b4bb04d2a6472ea0;Soy;temporary
26/Açaí/permanent;200.0;;;220.0;;;;;;220.0;;;;;;;;;;;;2a6b10e6e68be90e;Açaí;permanent
65/Cocoa/permanent;;;;;;;;;;;;;;;;;;;;;;746cc42bfb8f6b62;Cocoa;permanent
121/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;cb23149538de1c42;Palm oil;permanent
61/Cocoa/permanent;;;;;;;;;;;;;;;;;;;;;;6f911ef231b0efa7;Cocoa;permanent
113/Rice/temporary;100.0;50.0;50.0;50.0;50.0;50.0;;;;;;;;;;;;;;;;ba4547c678a9a2e6;Rice;temporary
108/Açaí/permanent;;;;;;;;;;;;;;;;;;;;;;b0e4b4b27117562a;Açaí;permanent
48/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;588162e9cdf5d66d;Palm oil;permanent
83/Cocoa/permanent;;;;;;;;;;;;;;;;;;;;;;86d92d4b0a058014;Cocoa;permanent
44/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;50a2afbdc678a65f;Sorghum;temporary
119/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;c129d0cd5f1afd51;Sorghum;temporary
60/Açaí/permanent;;;;;;4000.0;;;4500.0;;;;;;;4900.0;;;;;;6cce2bf873870afc;Açaí;permanent
35/Açaí/permanent;;;;;;;;;;80.0;;43.0;;;;;61.0;;;;;41e0f8ccfe523e0d;Açaí;permanent
15/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;11b6622567f98f3b;Soy;temporary
93/Açaí/permanent;;;;;;;;;;;;;;;;;;;;;;9bc907eeb9e3fc52;Açaí;permanent
50/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;5b6072f8f6d37acc;Palm oil;permanent
138/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;f4612b8b5a8223b5;Palm oil;permanent
7/Cocoa/permanent;;;;;;;;;;;;;;;;;;;;;;07ed828db19fe8ca;Cocoa;permanent
47/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;56aa50429893f5ca;Soy;temporary
91/Cocoa/permanent;;;;;;;;;;;;;;;;;;;;;;93656feaf53efbef;Cocoa;permanent
116/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;be8a37473dc63db0;Palm oil;permanent
119/Açaí/permanent;550.0;;;;442.0;;;;;;;;;;;;;;;;500.0;c129d0cd5f1afd51;Açaí;permanent
21/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;1d8a692643f9a15a;Palm oil;permanent
14/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;11645a57d3a1d507;Sorghum;temporary
42/Corn/temporary;308.0;300.0;400.0;400.0;400.0;420.0;380.0;;;;;;;;;10.0;;;;;;4de42e351006a2ae;Corn;temporary
95/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;9ce50fa197613de1;Palm oil;permanent
64/Açaí/permanent;;;;;300.0;;;;;;;380.0;;300.0;;;;;;;;72b65b337fc5302a;Açaí;permanent
115/Cocoa/permanent;;;30.0;;;;;30.0;;;;;;30.0;;;;;;;;be4424aa54f8d2ae;Cocoa;permanent
1/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;03e477d4ede00e89;Soy;temporary
117/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;c0019c9a4b4819f2;Soy;temporary
105/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;abcadd700f8948e3;Soy;temporary
123/Soy/temporary;;;;;;;;100.0;450.0;;;;;130.0;;;;100.0;;700.0;270.0;cead2cbd1f8f0b86;Soy;temporary
139/Rice/temporary;80.0;70.0;60.0;60.0;;60.0;;;;;;;;;10.0;;10.0;;;;;f67358b81451a8d1;Rice;temporary
16/Açaí/permanent;;;;;;;;;;;;;;;54.0;;34.0;;;;54.0;13804a196311e1ba;Açaí;permanent
122/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;cdc89121a4b9478b;Palm oil;permanent
124/Rice/temporary;;;5.0;2.0;;5.0;;;;;;;;;;;;;;;;cf96db4cc35ea025;Rice;temporary
108/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;b0e4b4b27117562a;Sorghum;temporary
21/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;1d8a692643f9a15a;Soy;temporary
51/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;5e1e131ec84f4c87;Palm oil;permanent
55/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;6471ede39ca61b39;Palm oil;permanent
41/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;4c4428f2e4550a5a;Sorghum;temporary
12/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;10973d6049af898b;Sorghum;temporary
129/Açaí/permanent;;;15.0;;;;;;;;;;;;;;;;;;;de1994d393ef525a;Açaí;permanent
125/Palm oil/permanent;;;;;;;;;;;;;100.0;;;;;100.0;;100.0;;d0f5f5b9fcecb0d8;Palm oil;permanent
96/Cocoa/permanent;;;;;;;;;;;;;;;;;;;;;;9d8776ac0a78d908;Cocoa;permanent
32/Cocoa/permanent;;;;;;;6.0;6.0;;10.0;;;;;;;;;;;;3cf541a13002d37b;Cocoa;permanent
46/Soy/temporary;;;;;;;;500.0;;;30.0;;;;500.0;;;500.0;;30.0;500.0;5214b514b5b440be;Soy;temporary
109/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;b4829f1e221d9778;Sorghum;temporary
139/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;f67358b81451a8d1;Soy;temporary
33/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;3fdbc27a4bed0deb;Soy;temporary
98/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;a1b03f0e4d79b4fe;Sorghum;temporary
75/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;7f076b180f941ec8;Palm oil;permanent
32/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;3cf541a13002d37b;Palm oil;permanent
97/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;a18af8fbae254d86;Sorghum;temporary
97/Açaí/permanent;;;;;;;;;;;;;;;;;;;;;;a18af8fbae254d86;Açaí;permanent
113/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;ba4547c678a9a2e6;Sorghum;temporary
66/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;74d75dde6dc4a5ec;Soy;temporary
23/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;205ccde9be499e17;Sorghum;temporary
85/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;8910840651ee3971;Soy;temporary
107/Açaí/permanent;;27.0;;;;;;;;27.0;;;;;;;;;;27.0;;ae345f007f327b22;Açaí;permanent
40/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;4b530007d167bd54;Sorghum;temporary
138/Açaí/permanent;;;;;;;;;;;;;;;;;;;;;;f4612b8b5a8223b5;Açaí;permanent
43/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;505ceb6546aa8435;Soy;temporary
1/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;03e477d4ede00e89;Palm oil;permanent
109/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;b4829f1e221d9778;Palm oil;permanent
86/Cocoa/permanent;;;;;;;;;;;;;;;;;;;;;;8a4ab531676691da;Cocoa;permanent
64/Rice/temporary;200.0;150.0;30.0;50.0;30.0;50.0;30.0;;52.0;;45.0;;;;;;;;;30.0;;72b65b337fc5302a;Rice;temporary
79/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;855f882ce507aba5;Palm oil;permanent
51/Cocoa/permanent;;;;;;;;;;;;;;;;;;;;;;5e1e131ec84f4c87;Cocoa;permanent
90/Palm oil/permanent;;;;;;;;;1547.0;;;;;;;;1547.0;;;;850.0;902f3a9003f7e637;Palm oil;permanent
120/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;c45d8ddba643c0d7;Sorghum;temporary
119/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;c129d0cd5f1afd51;Palm oil;permanent
6/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;07ce2e79e19977e9;Sorghum;temporary
29/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;351bc0cbcce79ec9;Soy;temporary
98/Açaí/permanent;;;;250.0;;;;;;;250.0;;;;;;;;;;35.0;a1b03f0e4d79b4fe;Açaí;permanent
30/Cocoa/permanent;;;;;;;;;;;;;;;;;;;;;;3a5d0e5eb1691b38;Cocoa;permanent
5/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;07bba1a59af78f2d;Sorghum;temporary
16/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;13804a196311e1ba;Soy;temporary
9/Cocoa/permanent;;;;;;;;;;;;;;;;;;;;;;0dcbfaab30eb40c1;Cocoa;permanent
43/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;505ceb6546aa8435;Sorghum;temporary
83/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;86d92d4b0a058014;Sorghum;temporary
76/Açaí/permanent;;;;;;;;;;;;;;;;;;;;;;807c5037e6993f2c;Açaí;permanent
121/Cocoa/permanent;;;;;40.0;;;;;;;;;;;;;;;;5.0;cb23149538de1c42;Cocoa;permanent
65/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;746cc42bfb8f6b62;Palm oil;permanent
49/Açaí/permanent;;;;32.0;;;;;;;15.0;;5.0;;;;;;;;;5b3728d86ce29fd2;Açaí;permanent
115/Açaí/permanent;;;;;;;;;180.0;;;180.0;;180.0;;;;;;;;be4424aa54f8d2ae;Açaí;permanent
138/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;f4612b8b5a8223b5;Soy;temporary
132/Açaí/permanent;;;;;;;;;;;;;;;;;;;;;;e635f6b0f8a98808;Açaí;permanent
21/Açaí/permanent;20000.0;;;;;;;;;;20000.0;;;;;;20000.0;;;;;1d8a692643f9a15a;Açaí;permanent
73/Soy/temporary;;;;;;;;;;;;;;;;;;;;;150.0;7b95e27ce402e6e5;Soy;temporary
107/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;ae345f007f327b22;Soy;temporary
18/Soy/temporary;;;;;;;;;;360.0;;500.0;400.0;;;100.0;;500.0;;;500.0;18e37d24ff8517ef;Soy;temporary
38/Açaí/permanent;;;;;;10.0;;;;;;;;;;;;;;;10.0;47564ef7b8c69829;Açaí;permanent
114/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;bce36d2f8aa39d8b;Palm oil;permanent
0/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;0307883b5d063703;Sorghum;temporary
53/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;60982e0f7928740a;Sorghum;temporary
76/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;807c5037e6993f2c;Palm oil;permanent
92/Açaí/permanent;;;;;;19500.0;19500.0;;;;;;;;;19500.0;;;;;;960b4f2c94a2fb2c;Açaí;permanent
31/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;3a8618990d23351f;Soy;temporary
19/Cocoa/permanent;;;;;;;;;;;;;;;;;;;;;;18fb5197aa553b9c;Cocoa;permanent
57/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;66fdcb391ed58d3d;Palm oil;permanent
143/Açaí/permanent;;100.0;;;;;160.0;;;;;;;;;;;;;;110.0;fda49275fbf5caf6;Açaí;permanent
101/Açaí/permanent;;;20.0;;;;;;;;;;;;;;;30.0;;;;a4d1e1ff1bc3b830;Açaí;permanent
96/Açaí/permanent;;;;;;;;;147.0;;548.0;;;5928.0;;;;;;;;9d8776ac0a78d908;Açaí;permanent
17/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;164c8953d3af2bbe;Soy;temporary
132/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;e635f6b0f8a98808;Sorghum;temporary
100/Soy/temporary;;;;;;;;;;;;;;;;;;;;;;a454a6655aaaaaed;Soy;temporary
51/Açaí/permanent;;;;;;;;;;;;;30.0;;;15.0;;;;;;5e1e131ec84f4c87;Açaí;permanent
65/Açaí/permanent;;;;;;;;;;;;;;;;;;;;;;746cc42bfb8f6b62;Açaí;permanent
66/Sorghum/temporary;;;;;;;;;;;;;;;;;;;;;;74d75dde6dc4a5ec;Sorghum;temporary
107/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;ae345f007f327b22;Palm oil;permanent
71/Palm oil/permanent;;;;;;;;;;;;;;;;;;;;;;783dbed4df67af9f;Palm oil;permanent
24/Açaí/permanent;;;;;;;;;;;;30.0;30.0;;;;;;;50.0;;20e241460ce4140d;Açaí;permanent
130/Açaí/permanent;;;;;;;8000.0;;;;;;;;;11000.0;;;;;5200.0;df19203419d2ea64;Açaí;permanent
